OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderAmt
10932,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,"Bon app'","12 rue des Bouchers",Marseille,,13008,France,1788.63
10933,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,"Island Trading","Garden House Crowther Way",Cowes,"Isle of Wight","PO31 7PJ",UK,920.6
10934,LEHMS,3,1998-03-09,1998-04-06,1998-03-12,3,32.01,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,60528,Germany,500.0
10935,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,"Wellington Importadora","Rua do Mercado 12",Resende,SP,08737-363,Brazil,619.5
10936,GREAL,3,1998-03-09,1998-04-06,1998-03-18,2,33.68,"Great Lakes Food Market","2732 Baker Blvd.",Eugene,OR,97403,USA,456.0
10937,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,"Cactus Comidas para llevar","Cerrito 333","Buenos Aires",,1010,Argentina,644.8
10938,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,"Taucherstraße 10",Cunewalde,,1307,Germany,2731.875
10939,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,"Magazzini Alimentari Riuniti","Via Ludovico il Moro 22",Bergamo,,24100,Italy,637.5
10940,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,"Bon app'","12 rue des Bouchers",Marseille,,13008,France,360.0
10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,"Save-a-lot Markets","187 Suffolk Ln.",Boise,ID,83720,USA,4011.75
10942,REGGC,9,1998-03-11,1998-04-08,1998-03-18,3,17.95,"Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",,42100,Italy,560.0
10943,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,"B's Beverages","Fauntleroy Circus",London,,"EC2 5NT",UK,711.0
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,"Bottom-Dollar Markets","23 Tsawassen Blvd.",Tsawassen,BC,"T2F 8M4",Canada,1025.325
10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,"Morgenstern Gesundkost","Heerstr. 22",Leipzig,,4179,Germany,245.0
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,"Smagsloget 45","Århus",,8200,Denmark,1407.5
10947,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,"B's Beverages","Fauntleroy Circus",London,,"EC2 5NT",UK,220.0
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,"Godos Cocina Típica","C/ Romero 33",Sevilla,,41101,Spain,2362.25
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,"Bottom-Dollar Markets","23 Tsawassen Blvd.",Tsawassen,BC,"T2F 8M4",Canada,4422.0
10950,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,"Magazzini Alimentari Riuniti","Via Ludovico il Moro 22",Bergamo,,24100,Italy,110.0
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,"Richter Supermarkt","Starenweg 5","Genève",,1204,Switzerland,458.755
10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,"Alfred's Futterkiste","Obere Str. 57",Berlin,,12209,Germany,471.2
10953,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,"Around the Horn","Brook Farm Stratford St. Mary",Colchester,Essex,"CO7 6JX",UK,4441.25
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,"Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta",4980,Venezuela,1659.535
10955,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67",Sweden,74.4
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,"Blauer See Delikatessen","Forsterstr. 57",Mannheim,,68306,Germany,677.0
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,"Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira",5022,Venezuela,1762.7
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,"Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",,1010,Argentina,781.0
10959,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.98,"Gourmet Lanchonetes","Av. Brasil 442",Campinas,SP,04876-786,Brazil,131.75
10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,"Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira",5022,Venezuela,265.35
10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,"Queen Cozinha","Alameda dos Canàrios 891","Sao Paulo",SP,05487-020,Brazil,1119.9
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,"Taucherstraße 10",Cunewalde,,1307,Germany,3584.0
10963,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.7,"Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32",Lisboa,,1675,Portugal,57.8
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,"Spécialités du monde","25 rue Lauriston",Paris,,75016,France,2052.5
10965,OLDWO,6,1998-03-20,1998-04-17,1998-03-30,3,144.38,"Old World Delicatessen","2743 Bering St.",Anchorage,AK,99508,USA,848.0
10966,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,"Chop-suey Chinese","Hauptstr. 31",Bern,,3012,Switzerland,1098.46
10967,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,"Toms Spezialitäten","Luisenstr. 48","Münster",,44087,Germany,910.4
10968,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,"Ernst Handel","Kirchgasse 6",Graz,,8010,Austria,1408.0
10969,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.21,"Comércio Mineiro","Av. dos Lusíadas 23","Sao Paulo",SP,05432-043,Brazil,108.0
10970,BOLID,9,1998-03-24,1998-04-07,1998-04-24,1,16.16,"Bólido Comidas preparadas","C/ Araquil 67",Madrid,,28023,Spain,224.0
10971,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.82,"France restauration","54 rue Royale",Nantes,,44000,France,1733.06
10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,"La corne d'abondance","67 avenue de l'Europe",Versailles,,78000,France,251.5
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,"La corne d'abondance","67 avenue de l'Europe",Versailles,,78000,France,291.55
10974,SPLIR,3,1998-03-25,1998-04-08,1998-04-03,3,12.96,"Split Rail Beer & Ale","P.O. Box 555",Lander,WY,82520,USA,439.0
10975,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,"Bottom-Dollar Markets","23 Tsawassen Blvd.",Tsawassen,BC,"T2F 8M4",Canada,717.5
10976,HILAA,1,1998-03-25,1998-05-06,1998-04-03,1,37.97,HILARION-Abastos,"Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira",5022,Venezuela,912.0
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67",Sweden,2233.0
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,"Maison Dewey","Rue Joseph-Bens 532",Bruxelles,,B-1180,Belgium,1303.195
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,"Ernst Handel","Kirchgasse 6",Graz,,8010,Austria,4813.5
10980,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1,1.26,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67",Sweden,248.0
10981,HANAR,1,1998-03-27,1998-04-24,1998-04-02,2,193.37,"Hanari Carnes","Rua do Paço 67","Rio de Janeiro",RJ,05454-876,Brazil,15810.0
10982,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,"Bottom-Dollar Markets","23 Tsawassen Blvd.",Tsawassen,BC,"T2F 8M4",Canada,1014.0
10983,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,"Save-a-lot Markets","187 Suffolk Ln.",Boise,ID,83720,USA,720.9
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,"Save-a-lot Markets","187 Suffolk Ln.",Boise,ID,83720,USA,1809.75
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,"Hungry Owl All-Night Grocers","8 Johnstown Road",Cork,"Co. Cork",,Ireland,2023.38
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,"Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",,1010,Argentina,2220.0
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,"Eastern Connection","35 King George",London,,"WX3 6FW",UK,2772.0
10988,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.14,"Rattlesnake Canyon Grocery","2817 Milton Dr.",Albuquerque,NM,87110,USA,3574.8
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,"Que Delícia","Rua da Panificadora 12","Rio de Janeiro",RJ,02389-673,Brazil,1353.6
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,"Ernst Handel","Kirchgasse 6",Graz,,8010,Austria,4288.85
10991,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.51,QUICK-Stop,"Taucherstraße 10",Cunewalde,,1307,Germany,2296.0
10992,THEBI,1,1998-04-01,1998-04-29,1998-04-03,3,4.27,"The Big Cheese","89 Jefferson Way Suite 2",Portland,OR,97201,USA,69.6
10993,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,3,8.81,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67",Sweden,4895.4375
10994,VAFFE,2,1998-04-02,1998-04-16,1998-04-09,3,65.53,Vaffeljernet,"Smagsloget 45","Århus",,8200,Denmark,940.5
10995,PERIC,1,1998-04-02,1998-04-30,1998-04-06,3,46.0,"Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.",,5033,Mexico,1196.0
10996,QUICK,4,1998-04-02,1998-04-30,1998-04-10,2,1.12,QUICK-Stop,"Taucherstraße 10",Cunewalde,,1307,Germany,560.0
10997,LILAS,8,1998-04-03,1998-05-15,1998-04-13,2,73.91,LILA-Supermercado,"Carrera 52 con Ave. Bolívar #65-98 Llano Largo",Barquisimeto,Lara,3508,Venezuela,1885.0
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,"Wolski Zajazd","ul. Filtrowa 68",Warszawa,,01-012,Poland,686.0
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,"Ottilies Käseladen","Mehrheimerstr. 369","Köln",,50739,Germany,1197.95
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.12,"Rattlesnake Canyon Grocery","2817 Milton Dr.",Albuquerque,NM,87110,USA,903.75
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67",Sweden,2769.0
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,"Save-a-lot Markets","187 Suffolk Ln.",Boise,ID,83720,USA,1811.1
11003,THECR,3,1998-04-06,1998-05-04,1998-04-08,3,14.91,"The Cracker Box","55 Grizzly Peak Rd.",Butte,MT,59801,USA,326.0
11004,MAISD,3,1998-04-07,1998-05-05,1998-04-20,1,44.84,"Maison Dewey","Rue Joseph-Bens 532",Bruxelles,,B-1180,Belgium,295.38
11005,WILMK,2,1998-04-07,1998-05-05,1998-04-10,1,0.75,"Wilman Kala","Keskuskatu 45",Helsinki,,21240,Finland,586.0
11006,GREAL,3,1998-04-07,1998-05-05,1998-04-15,2,25.19,"Great Lakes Food Market","2732 Baker Blvd.",Eugene,OR,97403,USA,329.685
11007,PRINI,8,1998-04-08,1998-05-06,1998-04-13,2,202.24,"Princesa Isabel Vinhos","Estrada da saúde n. 58",Lisboa,,1756,Portugal,2633.9
11008,ERNSH,7,1998-04-08,1998-05-06,,3,79.46,"Ernst Handel","Kirchgasse 6",Graz,,8010,Austria,4680.9
11009,GODOS,2,1998-04-08,1998-05-06,1998-04-10,1,59.11,"Godos Cocina Típica","C/ Romero 33",Sevilla,,41101,Spain,616.5
11010,REGGC,2,1998-04-09,1998-05-07,1998-04-21,2,28.71,"Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",,42100,Italy,645.0
11011,ALFKI,3,1998-04-09,1998-05-07,1998-04-13,1,1.21,"Alfred's Futterkiste","Obere Str. 57",Berlin,,12209,Germany,933.5
11012,FRANK,1,1998-04-09,1998-04-23,1998-04-17,3,242.95,Frankenversand,"Berliner Platz 43","München",,80805,Germany,2825.3
11013,ROMEY,2,1998-04-09,1998-05-07,1998-04-10,1,32.99,"Romero y tomillo","Gran Vía 1",Madrid,,28001,Spain,361.0
11014,LINOD,2,1998-04-10,1998-05-08,1998-04-15,3,23.6,LINO-Delicateses,"Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta",4980,Venezuela,243.18
11015,SANTG,2,1998-04-10,1998-04-24,1998-04-20,2,4.62,"Santé Gourmet","Erling Skakkes gate 78",Stavern,,4110,Norway,622.35
11016,AROUT,9,1998-04-10,1998-05-08,1998-04-13,2,33.8,"Around the Horn","Brook Farm Stratford St. Mary",Colchester,Essex,"CO7 6JX",UK,491.5
11017,ERNSH,9,1998-04-13,1998-05-11,1998-04-20,2,754.26,"Ernst Handel","Kirchgasse 6",Graz,,8010,Austria,6750.0
11018,LONEP,4,1998-04-13,1998-05-11,1998-04-16,2,11.65,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.",Portland,OR,97219,USA,1575.0
11019,RANCH,6,1998-04-13,1998-05-11,,3,3.17,"Rancho grande","Av. del Libertador 900","Buenos Aires",,1010,Argentina,76.0
11020,OTTIK,2,1998-04-14,1998-05-12,1998-04-16,2,43.3,"Ottilies Käseladen","Mehrheimerstr. 369","Köln",,50739,Germany,632.4
11021,QUICK,3,1998-04-14,1998-05-12,1998-04-21,1,297.18,QUICK-Stop,"Taucherstraße 10",Cunewalde,,1307,Germany,6306.24
11022,HANAR,9,1998-04-14,1998-05-12,1998-05-04,2,6.27,"Hanari Carnes","Rua do Paço 67","Rio de Janeiro",RJ,05454-876,Brazil,1402.0
11023,BSBEV,1,1998-04-14,1998-04-28,1998-04-24,2,123.83,"B's Beverages","Fauntleroy Circus",London,,"EC2 5NT",UK,1500.0
11024,EASTC,4,1998-04-15,1998-05-13,1998-04-20,1,74.36,"Eastern Connection","35 King George",London,,"WX3 6FW",UK,1966.81
11025,WARTH,6,1998-04-15,1998-05-13,1998-04-24,3,29.17,"Wartian Herkku","Torikatu 38",Oulu,,90110,Finland,270.0
11026,FRANS,4,1998-04-15,1998-05-13,1998-04-28,1,47.09,"Franchi S.p.A.","Via Monte Bianco 34",Torino,,10100,Italy,1030.0
11027,BOTTM,1,1998-04-16,1998-05-14,1998-04-20,1,52.52,"Bottom-Dollar Markets","23 Tsawassen Blvd.",Tsawassen,BC,"T2F 8M4",Canada,877.725
11028,KOENE,2,1998-04-16,1998-05-14,1998-04-22,1,29.59,"Königlich Essen","Maubelstr. 90",Brandenburg,,14776,Germany,2160.0
11029,CHOPS,4,1998-04-16,1998-05-14,1998-04-27,1,47.84,"Chop-suey Chinese","Hauptstr. 31",Bern,,3012,Switzerland,1286.8
11030,SAVEA,7,1998-04-17,1998-05-15,1998-04-27,2,830.75,"Save-a-lot Markets","187 Suffolk Ln.",Boise,ID,83720,USA,12615.05
11031,SAVEA,6,1998-04-17,1998-05-15,1998-04-24,2,227.22,"Save-a-lot Markets","187 Suffolk Ln.",Boise,ID,83720,USA,2393.5
11032,WHITC,2,1998-04-17,1998-05-15,1998-04-23,3,606.19,"White Clover Markets","1029 - 12th Ave. S.",Seattle,WA,98124,USA,8902.5
11033,RICSU,7,1998-04-17,1998-05-15,1998-04-23,3,84.74,"Richter Supermarkt","Starenweg 5","Genève",,1204,Switzerland,3232.8
11034,OLDWO,8,1998-04-20,1998-06-01,1998-04-27,1,40.32,"Old World Delicatessen","2743 Bering St.",Anchorage,AK,99508,USA,539.4
11035,SUPRD,2,1998-04-20,1998-05-18,1998-04-24,2,0.17,"Suprêmes délices","Boulevard Tirou 255",Charleroi,,B-6000,Belgium,1754.5
11036,DRACD,8,1998-04-20,1998-05-18,1998-04-22,3,149.47,"Drachenblut Delikatessen","Walserweg 21",Aachen,,52066,Germany,1692.0
11037,GODOS,7,1998-04-21,1998-05-19,1998-04-27,1,3.2,"Godos Cocina Típica","C/ Romero 33",Sevilla,,41101,Spain,60.0
11038,SUPRD,1,1998-04-21,1998-05-19,1998-04-30,2,29.59,"Suprêmes délices","Boulevard Tirou 255",Charleroi,,B-6000,Belgium,732.6
11039,LINOD,1,1998-04-21,1998-05-19,,2,65.0,LINO-Delicateses,"Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta",4980,Venezuela,3090.0
11040,GREAL,4,1998-04-22,1998-05-20,,3,18.84,"Great Lakes Food Market","2732 Baker Blvd.",Eugene,OR,97403,USA,200.0
11041,CHOPS,3,1998-04-22,1998-05-20,1998-04-28,2,48.22,"Chop-suey Chinese","Hauptstr. 31",Bern,,3012,Switzerland,1773.0
11042,COMMI,2,1998-04-22,1998-05-06,1998-05-01,1,29.99,"Comércio Mineiro","Av. dos Lusíadas 23","Sao Paulo",SP,05432-043,Brazil,405.75
11043,SPECD,5,1998-04-22,1998-05-20,1998-04-29,2,8.8,"Spécialités du monde","25 rue Lauriston",Paris,,75016,France,210.0
11044,WOLZA,4,1998-04-23,1998-05-21,1998-05-01,1,8.72,"Wolski Zajazd","ul. Filtrowa 68",Warszawa,,01-012,Poland,591.6
11045,BOTTM,6,1998-04-23,1998-05-21,,2,70.58,"Bottom-Dollar Markets","23 Tsawassen Blvd.",Tsawassen,BC,"T2F 8M4",Canada,1309.5
11046,WANDK,8,1998-04-23,1998-05-21,1998-04-24,2,71.64,"Die Wandernde Kuh","Adenauerallee 900",Stuttgart,,70563,Germany,1485.8
11047,EASTC,7,1998-04-24,1998-05-22,1998-05-01,3,46.62,"Eastern Connection","35 King George",London,,"WX3 6FW",UK,817.875
11048,BOTTM,7,1998-04-24,1998-05-22,1998-04-30,3,24.12,"Bottom-Dollar Markets","23 Tsawassen Blvd.",Tsawassen,BC,"T2F 8M4",Canada,525.0
11049,GOURL,3,1998-04-24,1998-05-22,1998-05-04,1,8.34,"Gourmet Lanchonetes","Av. Brasil 442",Campinas,SP,04876-786,Brazil,273.6
11050,FOLKO,8,1998-04-27,1998-05-25,1998-05-05,2,59.41,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67",Sweden,810.0
11051,LAMAI,7,1998-04-27,1998-05-25,,3,2.79,"La maison d'Asie","1 rue Alsace-Lorraine",Toulouse,,31000,France,36.0
11052,HANAR,3,1998-04-27,1998-05-25,1998-05-01,1,67.26,"Hanari Carnes","Rua do Paço 67","Rio de Janeiro",RJ,05454-876,Brazil,1332.0
11053,PICCO,2,1998-04-27,1998-05-25,1998-04-29,2,53.05,"Piccolo und mehr","Geislweg 14",Salzburg,,5020,Austria,3055.0
11054,CACTU,8,1998-04-28,1998-05-26,,1,0.33,"Cactus Comidas para llevar","Cerrito 333","Buenos Aires",,1010,Argentina,305.0
11055,HILAA,7,1998-04-28,1998-05-26,1998-05-05,2,120.92,HILARION-Abastos,"Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira",5022,Venezuela,1727.5
11056,EASTC,8,1998-04-28,1998-05-12,1998-05-01,2,278.96,"Eastern Connection","35 King George",London,,"WX3 6FW",UK,3740.0
11057,NORTS,3,1998-04-29,1998-05-27,1998-05-01,3,4.13,North/South,"South House 300 Queensbridge",London,,"SW7 1RZ",UK,45.0
11058,BLAUS,9,1998-04-29,1998-05-27,,3,31.14,"Blauer See Delikatessen","Forsterstr. 57",Mannheim,,68306,Germany,858.0
11059,RICAR,2,1998-04-29,1998-06-10,,2,85.8,"Ricardo Adocicados","Av. Copacabana 267","Rio de Janeiro",RJ,02389-890,Brazil,1838.0
11060,FRANS,2,1998-04-30,1998-05-28,1998-05-04,2,10.98,"Franchi S.p.A.","Via Monte Bianco 34",Torino,,10100,Italy,266.0
11061,GREAL,4,1998-04-30,1998-06-11,,3,14.01,"Great Lakes Food Market","2732 Baker Blvd.",Eugene,OR,97403,USA,510.0
11062,REGGC,4,1998-04-30,1998-05-28,,2,29.93,"Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",,42100,Italy,406.4
11063,HUNGO,3,1998-04-30,1998-05-28,1998-05-06,2,81.73,"Hungry Owl All-Night Grocers","8 Johnstown Road",Cork,"Co. Cork",,Ireland,1342.95
11064,SAVEA,1,1998-05-01,1998-05-29,1998-05-04,1,30.09,"Save-a-lot Markets","187 Suffolk Ln.",Boise,ID,83720,USA,4330.4
11065,LILAS,8,1998-05-01,1998-05-29,,1,12.91,LILA-Supermercado,"Carrera 52 con Ave. Bolívar #65-98 Llano Largo",Barquisimeto,Lara,3508,Venezuela,189.42
11066,WHITC,7,1998-05-01,1998-05-29,1998-05-04,2,44.72,"White Clover Markets","1029 - 12th Ave. S.",Seattle,WA,98124,USA,928.75
11067,DRACD,1,1998-05-04,1998-05-18,1998-05-06,2,7.98,"Drachenblut Delikatessen","Walserweg 21",Aachen,,52066,Germany,86.85
11068,QUEEN,8,1998-05-04,1998-06-01,,2,81.75,"Queen Cozinha","Alameda dos Canàrios 891","Sao Paulo",SP,05487-020,Brazil,2027.08
11069,TORTU,1,1998-05-04,1998-06-01,1998-05-06,2,15.67,"Tortuga Restaurante","Avda. Azteca 123","México D.F.",,5033,Mexico,360.0
11070,LEHMS,2,1998-05-05,1998-06-02,,1,136.0,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,60528,Germany,1629.975
11071,LILAS,1,1998-05-05,1998-06-02,,1,0.93,LILA-Supermercado,"Carrera 52 con Ave. Bolívar #65-98 Llano Largo",Barquisimeto,Lara,3508,Venezuela,484.5
11072,ERNSH,4,1998-05-05,1998-06-02,,2,258.64,"Ernst Handel","Kirchgasse 6",Graz,,8010,Austria,5218.0
11073,PERIC,2,1998-05-05,1998-06-02,,2,24.95,"Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.",,5033,Mexico,300.0
11074,SIMOB,7,1998-05-06,1998-06-03,,2,18.44,"Simons bistro","Vinbæltet 34",Kobenhavn,,1734,Denmark,232.085
11075,RICSU,8,1998-05-06,1998-06-03,,2,6.19,"Richter Supermarkt","Starenweg 5","Genève",,1204,Switzerland,498.1
11076,BONAP,4,1998-05-06,1998-06-03,,2,38.28,"Bon app'","12 rue des Bouchers",Marseille,,13008,France,792.75
11077,RATTC,1,1998-05-06,1998-06-03,,2,8.53,"Rattlesnake Canyon Grocery","2817 Milton Dr.",Albuquerque,NM,87110,USA,1255.7205
